mjd,val
60619.49408833,33203333.9860248
60619.49409991,33203317.3059206
60619.49411149,33203386.5958767
60619.49412306,33203299.162364
60619.49413464,33203339.4612904
60619.49414622,33203324.3906307
60619.49415779,33203319.3402367
60619.49416938,33203353.9273243
60619.49418095,33203337.0633754
60619.49419253,33203311.875289
60619.49420411,33203392.3788013
60619.49421569,33203308.9117699
60619.49422726,33203389.7807798
60619.49423884,33203305.7606564
60619.49425043,33203377.0257578
60619.494262,33203326.8062372
60619.49427358,33203326.8062372
60619.49428516,33203334.5235319
60619.49429673,33203314.3695555
60619.49430832,33203342.8034983
60619.4943199,33203323.7696008
60619.49433147,33203319.9256821
60619.49434305,33203358.6894446
60619.49435463,33203323.732418
60619.49436621,33203316.8645849
60619.49437778,33203350.6859131
60619.49438936,33203305.2350855
60619.49440094,33203363.7190485
60619.49441251,33203325.1729536
60619.4944241,33203347.9746475
60619.49443567,33203352.3633252
60619.49444725,33203318.8697099
60619.49445883,33203354.665082
60619.49447041,33203314.9108868
60619.49448199,33203300.6321296
60619.49449357,33203392.8721857
60619.49450515,33203339.2981158
60619.49451673,33203345.1886968
60619.4945283,33203310.4060164
60619.49453988,33203369.1360674
60619.49455146,33203312.334032
60619.49456303,33203339.3495608
60619.49457462,33203329.9213934
60619.4945862,33203339.8634681
60619.49459777,33203348.006548
60619.49460935,33203324.3872909
60619.49462093,33203334.0987072
60619.4946325,33203336.9237776
60619.49464409,33203342.41189
60619.49465566,33203311.9519701
60619.49466724,33203347.530283
60619.49467882,33203363.7948246
60619.4946904,33203318.6721258
60619.49470198,33203301.6680594
60619.49471356,33203353.0073309
60619.49472513,33203308.5602264
60619.49473671,33203390.5595684
60619.49474829,33203299.9218245
60619.49475987,33203372.2760877
60619.49477145,33203279.6983767
60619.49478302,33203364.0346403
60619.4947946,33203332.7590532
60619.49480618,33203348.9887686
60619.49481776,33203324.9831591
60619.49482934,33203362.5242738
60619.49484092,33203312.6647702
60619.49485249,33203299.0085296
60619.49486408,33203339.3518944
60619.49487566,33203340.8986769
60619.49488724,33203332.7076654
60619.49489881,33203341.48909
60619.49491039,33203301.8374872
60619.49492197,33203364.8447676
60619.49493354,33203337.3928852
60619.49494512,33203321.5288038
60619.49495671,33203343.776268
60619.49496828,33203335.8860445
60619.49497986,33203336.7508125
60619.49499144,33203335.1153155
60619.49500301,33203301.3889246
60619.49501459,33203357.771676
60619.49502617,33203347.3008309
60619.49503774,33203336.3044395
60619.49504933,33203338.7774401
60619.49506091,33203319.2665176
60619.49507249,33203364.3339272
60619.49508407,33203310.5011034
60619.49509564,33203370.8721113
60619.49510722,33203296.4103165
60619.4951188,33203296.4311266
60619.49513038,33203322.9750347
60619.49514196,33203371.2715588
60619.49515353,33203352.8614559
60619.49516511,33203304.0939293
60619.49517669,33203343.2613706
60619.49518827,33203335.2422657
60619.49519985,33203326.5610724
60619.49521142,33203331.4301481
60619.495223,33203322.5565968
60619.49523458,33203327.2244691
60619.49524615,33203297.3337975
60619.49525773,33203377.3965588
60619.49526932,33203323.9237165
60619.4952809,33203327.7994833
60619.49529247,33203346.5827751
60619.49530405,33203321.5701313
60619.49531564,33203327.3846445
60619.49532721,33203333.4219885
60619.49533878,33203342.101944
60619.49535036,33203330.1955242
60619.49536194,33203364.3593559
60619.49537351,33203280.177907
60619.49538509,33203369.2775622
60619.49539667,33203331.991209
60619.49540825,33203352.6965313
60619.49541983,33203340.018259
60619.49543141,33203338.4314356
60619.49544298,33203351.5020762
60619.49545457,33203330.3008699
60619.49546615,33203293.2648802
60619.49547772,33203374.6381054
60619.49548931,33203332.4261951
60619.49550088,33203333.1829863
60619.49551246,33203318.7388477
60619.49552404,33203363.255724
60619.49553562,33203320.9814129
60619.4955472,33203335.824336
60619.49555877,33203327.8282051
60619.49557035,33203319.3517523
60619.49558193,33203323.5592365
60619.4955935,33203351.3666411
60619.49560508,33203325.6683769
60619.49561667,33203357.664094
60619.49562824,33203306.4743356
60619.49563982,33203327.3126707
60619.4956514,33203349.7580128
60619.49566298,33203345.7732973
60619.49567456,33203324.6552515
60619.49568613,33203331.1445389
60619.49569772,33203338.6336498
60619.4957093,33203352.4646483
60619.49572087,33203386.133255
60619.49573245,33203301.2075004
60619.49574402,33203294.579381
60619.4957556,33203386.9276934
60619.49576718,33203329.6697474
60619.49577876,33203329.2530584
60619.49579034,33203348.3607969
60619.49580192,33203325.800808
60619.49581349,33203304.2506885
60619.49582507,33203362.8139162
60619.49583665,33203312.2675858
60619.49584823,33203331.0225029
60619.49585981,33203305.5492916
60619.49587139,33203361.2659426
60619.49588297,33203308.0962638
60619.49589454,33203322.2843495
60619.49590613,33203334.6636867
60619.49591771,33203297.2984047
60619.49592928,33203360.7764111
60619.49594086,33203330.7572231
60619.49595244,33203308.0509052
60619.49596401,33203348.241932
60619.4959756,33203328.4613504
60619.49598717,33203307.8393469
60619.49599875,33203328.059989
60619.49601033,33203373.6156845
60619.49602191,33203299.9269352
60619.49603348,33203330.2074012
60619.49604507,33203337.0905667
60619.49605664,33203342.1203775
60619.49606822,33203343.7083006
60619.4960798,33203338.5363693
60619.49609138,33203295.9270487
60619.49610296,33203353.6180325
60619.49611453,33203350.2877111
60619.49612612,33203272.5632687
60619.49613769,33203364.057435
60619.49614927,33203352.1015101
60619.49616085,33203336.0314521
60619.49617243,33203304.5189448
60619.496184,33203380.031559
60619.49619559,33203325.1521034
60619.49620716,33203355.9112816
60619.49621874,33203338.2483759
60619.49623032,33203327.8990135
60619.4962419,33203353.9195375
60619.49625349,33203299.3268614
60619.49626505,33203323.3816881
60619.49627663,33203327.5288201
60619.49628821,33203350.6951694
60619.49629979,33203346.5152483
60619.49631137,33203309.0441122
60619.49632295,33203352.238822
60619.49633452,33203324.239151
60619.4963461,33203334.9010105
60619.49635768,33203356.8955889
60619.49636925,33203326.4331732
60619.49638084,33203343.5957756
60619.49639241,33203300.1299925
60619.49640399,33203329.265068
60619.49641558,33203346.0081129
60619.49642716,33203328.6275339
60619.49643873,33203340.2119961
60619.49645031,33203291.0100565
60619.49646189,33203371.8117666
60619.49647347,33203329.0912886
60619.49648505,33203331.6053448
60619.49649663,33203315.5056715
60619.49650821,33203282.4124746
60619.49651978,33203352.7013121
60619.49653136,33203381.6313257
60619.49654294,33203287.8658285
60619.49655451,33203306.321043
60619.4965661,33203341.4305477
60619.49657767,33203345.2881222
60619.49658925,33203295.1345349
60619.49660083,33203345.6865978
60619.49661241,33203352.8218326
60619.49662398,33203297.2842856
60619.49663557,33203328.2940111
60619.49664715,33203321.6495514
60619.49665872,33203325.0283384
60619.4966703,33203313.6848669
60619.49668188,33203323.8831377
60619.49669346,33203353.7535401
60619.49670503,33203316.55655
60619.49671661,33203321.7622366
60619.49672819,33203323.0494957
60619.49673977,33203375.8864756
60619.49675135,33203337.3809213
60619.49676293,33203304.8513394
60619.4967745,33203325.1682443
60619.49678609,33203375.574378
60619.49679767,33203340.1398955
60619.49680924,33203308.2492046
60619.49682082,33203313.418767
60619.4968324,33203360.97019
60619.49684398,33203328.1153517
60619.49685556,33203328.9207697
60619.49686714,33203305.0398092
60619.49687872,33203331.0967675
60619.49689029,33203334.8422851
60619.49690187,33203328.8447361
60619.49691345,33203332.6237116
60619.49692502,33203288.7854109
60619.49693661,33203351.9276323
60619.49694819,33203329.6763668
60619.49695976,33203325.8133688
60619.49697134,33203344.7415228
60619.49698292,33203330.6515636
60619.49699449,33203300.4416886
60619.49700607,33203328.9963322
60619.49701765,33203332.2916326
60619.49702923,33203351.3938332
60619.49704081,33203355.6476373
60619.49705239,33203318.7966891
60619.49706397,33203333.5709467
60619.49707555,33203321.8612899
60619.49708713,33203366.0246897
60619.49709871,33203320.7641201
60619.49711028,33203357.3182745
60619.49712186,33203317.1671724
60619.49713344,33203337.0025683
60619.49714501,33203342.1480646
60619.4971566,33203330.5256891
60619.49716818,33203333.3536616
60619.49717975,33203310.1023779
60619.49719133,33203323.1589012
60619.49720291,33203342.9418211
60619.49721448,33203329.9388389
60619.49722607,33203290.4184256
60619.49723764,33203367.9159679
60619.49724922,33203317.9507275
60619.4972608,33203335.8108816
60619.49727238,33203278.927805
60619.49728396,33203362.6543598
60619.49729554,33203335.2136326
60619.49730711,33203367.7796878
60619.49731869,33203335.2154379
60619.49733027,33203340.7603865
60619.49734185,33203271.1145649
60619.49735343,33203366.104433
60619.49736501,33203315.7653561
60619.49737659,33203349.3211002
60619.49738817,33203303.5218001
60619.49739975,33203345.8616686
60619.49741133,33203322.6755371
60619.4974229,33203345.087512
60619.49743448,33203316.1996059
60619.49744606,33203330.3620406
60619.49745763,33203308.849534
60619.49746922,33203316.8501091
60619.49748079,33203347.8587494
60619.49749238,33203330.1484318
60619.49750395,33203356.5128851
60619.49751552,33203318.1949396
60619.49752711,33203296.3957081
60619.49753869,33203338.3340063
60619.49755026,33203314.7523679
60619.49756185,33203356.8666411
60619.49757343,33203354.7006378
60619.497585,33203313.1390448
60619.49759658,33203320.0015955
60619.49760816,33203364.0263814
60619.49761974,33203294.5968295
60619.49763132,33203351.1038217
60619.49764289,33203298.6378842
60619.49765448,33203353.5127754
60619.49766605,33203332.8082647
60619.49767763,33203319.1488228
60619.49768921,33203353.22787
60619.49770078,33203322.3637104
60619.49771237,33203326.8098688
60619.49772394,33203327.4228411
60619.49773552,33203302.3334102
60619.4977471,33203368.8633118
60619.49775868,33203268.383009
60619.49777025,33203383.8912668
60619.49778184,33203311.9399061
60619.49779341,33203310.3010521
60619.49780498,33203350.1775608
60619.49781657,33203367.049881
60619.49782815,33203308.9090357
60619.49783972,33203340.5499143
60619.4978513,33203334.2315302
60619.49786288,33203303.5237026
60619.49787446,33203368.3855381
60619.49788604,33203326.3281346
60619.49789762,33203330.7991543
60619.4979092,33203324.5395097
60619.49792077,33203354.3951521
60619.49793235,33203332.3742933
60619.49794393,33203308.5993615
60619.4979555,33203329.8919439
60619.49796709,33203348.5736074
60619.49797867,33203337.6159296
60619.49799024,33203319.591568
60619.49800182,33203365.866685
60619.4980134,33203344.6897287
60619.49802498,33203325.3497696
60619.49803656,33203342.2801857
60619.49804814,33203335.1590643
60619.49805972,33203302.6080827
60619.4980713,33203350.4614697
60619.49808287,33203370.7267904
60619.49809447,33203322.543541
60619.49810602,33203319.6910744
60619.49811761,33203336.8008508
60619.49812919,33203337.7910061
60619.49814076,33203297.0951262
60619.49815234,33203324.7065687
60619.49816392,33203312.9078331
60619.49817549,33203378.1539802
60619.49818708,33203304.5534468
60619.49819866,33203343.8396483
60619.49821023,33203322.3203973
60619.49822181,33203375.9617062
60619.49823339,33203317.7424345
60619.49824497,33203318.1748094
60619.49825655,33203349.3238173
60619.49826813,33203321.0662394
60619.4982797,33203355.0757608
60619.49829128,33203322.8029957
60619.49830286,33203320.7194414
60619.49831444,33203337.8637781
60619.49832601,33203371.4722252
60619.4983376,33203302.3151674
60619.49834917,33203331.726717
60619.49836075,33203324.2406912
60619.49837234,33203370.4838772
60619.49838391,33203276.7112007
60619.49839549,33203358.4647245
60619.49840707,33203337.48277
60619.49841865,33203314.3286543
60619.49843023,33203327.5070457
60619.49844181,33203347.008442
60619.49845338,33203347.0476036
60619.49846496,33203333.362874
60619.49847654,33203301.8879814
60619.49848812,33203326.6756258
60619.4984997,33203314.8966933
60619.49851127,33203320.2211742
60619.49852285,33203345.3641519
60619.49853443,33203353.2050677
60619.49854601,33203329.6829281
60619.49855759,33203320.3589716
60619.49856917,33203336.9487896
60619.49858074,33203373.930439
60619.49859232,33203296.5288267
60619.4986039,33203352.6902179
60619.49861548,33203277.3732062
60619.49862706,33203335.8155203
60619.49863864,33203319.4886665
60619.49865022,33203406.3056717
60619.4986618,33203330.4159784
60619.49867337,33203310.8044653
60619.49868495,33203340.6039095
60619.49869653,33203312.4490461
60619.49870811,33203339.3759184
60619.49871968,33203314.820652
60619.49873126,33203356.8591576
60619.49874285,33203293.4386272
60619.49875442,33203356.5259209
60619.49876599,33203342.230279
60619.49877758,33203336.8021002
60619.49878916,33203332.8061294
60619.49880073,33203320.798729
60619.49881231,33203322.8693285
60619.49882389,33203298.2671022
60619.49883547,33203336.2036066
60619.49884705,33203316.9726715
60619.49885863,33203304.2205868
60619.49887021,33203324.4078636
60619.49888178,33203322.3215933
60619.49889336,33203370.4187279
60619.49890494,33203319.0584421
60619.49891651,33203335.8393402
60619.4989281,33203285.3059673
60619.49893968,33203327.5934057
60619.49895125,33203291.7874194
60619.49896283,33203390.8954
60619.49897441,33203338.3451691
60619.49898598,33203334.8252611
60619.49899757,33203292.0673714
60619.49900914,33203348.7313776
60619.49902072,33203330.25256339
60619.4990323,33203325.4774437
60619.49904388,33203328.3599539
60619.49905546,33203342.2642164
60619.49906703,33203299.7518988
60619.49907862,33203357.591322
60619.4990902,33203310.0960369
60619.49910177,33203358.0317049
60619.49911335,33203337.9654073
60619.49912493,33203284.3660756
60619.4991365,33203318.5056867
60619.49914809,33203341.9875231
60619.49915966,33203321.3273582
60619.49917124,33203348.8091698
60619.49918282,33203308.0937605
60619.4991944,33203347.8905783
60619.49920597,33203337.562026
60619.49921756,33203313.171073
60619.49922913,33203345.6508398
60619.49924071,33203336.9303445
60619.49925229,33203318.5766144
60619.49926387,33203351.2785902
60619.49927545,33203329.1342993
60619.49928702,33203323.5372496
60619.4992986,33203329.2174377
60619.49931018,33203340.0189791
60619.49932175,33203332.5461216
60619.49933334,33203303.7364874
60619.49934492,33203356.127881
60619.49935649,33203322.8283339
60619.49936807,33203348.3553495
60619.49937965,33203332.3900423
60619.49939122,33203293.042944
60619.49940281,33203321.8742742
60619.49941439,33203364.6042605
60619.49942596,33203321.1866493
60619.49943754,33203366.2352714
60619.49944912,33203308.7141076
60619.4994607,33203346.9228506
60619.49947227,33203316.2896089
60619.49948386,33203332.8088408
60619.49949543,33203340.0737343
60619.49950701,33203356.2149362
60619.49951859,33203302.8848849
60619.49953017,33203340.2324342
60619.49954174,33203268.2704621
60619.49955333,33203319.7096281
60619.4995649,33203379.8742323
60619.49957648,33203312.9405613
60619.49958806,33203324.1892547
60619.49959964,33203316.0073786
60619.49961121,33203315.3637419
60619.4996228,33203338.3894748
60619.49963437,33203333.7718249
60619.49964595,33203317.2802381
60619.49965753,33203328.1985865
60619.49966911,33203347.6801777
60619.49968069,33203331.7385511
60619.49969226,33203347.2167692
60619.49970384,33203343.1738167
60619.49971542,33203296.5701418
60619.499727,33203364.433775
60619.49973858,33203317.0438814
60619.49975016,33203331.9010439
60619.49976173,33203340.6407308
60619.49977332,33203310.9683151
60619.49978489,33203349.2438555
60619.49979647,33203333.6131277
60619.49980805,33203309.7910509
60619.49981963,33203346.7433262
60619.4998312,33203328.8244458
60619.49984278,33203322.9342823
60619.49985437,33203343.8380975
60619.49986594,33203337.2736244
60619.49987752,33203342.7984839
60619.4998891,33203340.920845
60619.49990068,33203311.3111773
60619.49991225,33203340.2366161
60619.49992384,33203359.8859644
60619.49993542,33203340.2499571
60619.49994699,33203308.3351393
60619.49995857,33203379.5693178
60619.49997015,33203311.1199884
60619.49998173,33203326.8695851
60619.49999331,33203325.3073682
60619.50000489,33203336.181304
60619.50001646,33203269.8821888
60619.50002805,33203395.4880018
60619.50003962,33203348.1103373
60619.5000512,33203309.130661
60619.50006278,33203298.9669323
60619.50007436,33203359.9954281
60619.50008594,33203289.7091846
60619.50009751,33203371.0366745
60619.50010909,33203324.2981091
60619.50012067,33203332.6413078
60619.50013224,33203325.0087223
60619.50014383,33203348.5761929
60619.50015541,33203316.0628633
60619.50016698,33203324.356884
60619.50017856,33203350.6980143
60619.50019014,33203334.7510195
60619.50020172,33203315.7004041
60619.5002133,33203333.324173
60619.50022488,33203328.4399357
60619.50023645,33203290.0107727
60619.50024803,33203341.1665316
60619.50025961,33203331.421216
60619.50027119,33203299.0429735
60619.50028276,33203314.4206438
60619.50029435,33203333.1603584
60619.50030592,33203346.2013903
60619.5003175,33203326.1957111
60619.50032908,33203314.251956
60619.50034066,33203304.5648651
60619.50035223,33203333.7198792
60619.50036381,33203340.1988125
60619.50037539,33203346.3896837
60619.50038697,33203339.9092579
60619.50039855,33203314.8277941
60619.50041013,33203357.4735689
60619.50042171,33203354.6436996
60619.50043328,33203311.1905279
60619.50044486,33203290.3471165
60619.50045644,33203331.2475872
60619.50046801,33203310.733676
60619.50047959,33203315.2873611
60619.50049117,33203337.6374197
60619.50050275,33203323.7236452
60619.50051433,33203319.9033823
60619.50052591,33203352.9405365
60619.50053748,33203318.4617796
60619.50054906,33203299.6499062
60619.50056064,33203334.9333372
60619.50057221,33203322.6929846
60619.5005838,33203278.1303539
60619.50059538,33203379.2623968
60619.50060696,33203324.0338936
60619.50061853,33203319.1982584
60619.50063011,33203306.7725382
60619.50064169,33203343.3907032
60619.50065327,33203317.691638
60619.50066485,33203361.8371687
60619.50067643,33203301.5737123
60619.500688,33203309.807148
60619.50069958,33203320.5013914
60619.50071116,33203335.5000286
60619.50072274,33203347.4823876
60619.50073432,33203293.1443319
60619.5007459,33203364.0103531
60619.50075747,33203313.9407873
60619.50076905,33203332.9693022
60619.50078063,33203307.65808669
60619.50079221,33203341.6698523
60619.50080379,33203324.0689201
60619.50081537,33203333.6244183
60619.50082695,33203324.8360643
60619.50083853,33203334.7209483
60619.50085011,33203337.3739271
60619.50086168,33203323.1071386
60619.50087325,33203333.6087627
60619.50088484,33203303.4051753
60619.50089641,33203339.5979156
60619.50090799,33203338.017623
60619.50091957,33203291.3376722
60619.50093115,33203341.0459661
60619.50094273,33203328.6310139
60619.50095431,33203310.1560211
60619.5009659,33203323.5285969
60619.50097747,33203323.9879799
60619.50098905,33203325.8790836
60619.50100062,33203335.2477007
60619.5010122,33203306.8367338
60619.50102378,33203319.7666083
60619.50103536,33203330.4379759
60619.50104694,33203303.3522682
60619.50105851,33203305.0024137
60619.50107009,33203364.2044592
60619.50108167,33203308.21383
60619.50109325,33203364.0571251
60619.50110483,33203327.6034193
60619.50111641,33203319.1282435
60619.50112798,33203320.3929863
60619.50113956,33203327.1989383
60619.50115114,33203320.82193
60619.50116271,33203329.2869472
60619.5011743,33203359.1175261
60619.50118588,33203324.7680101
60619.50119745,33203304.9018974
60619.50120904,33203335.2368365
60619.50122061,33203289.1168108
60619.50123219,33203357.0239944
60619.50124376,33203312.7424994
60619.50125535,33203266.9104824
60619.50126692,33203344.491683
60619.5012785,33203313.7150507
60619.50129008,33203354.629364
60619.50130166,33203302.7078838
60619.50131323,33203338.7476292
60619.50132481,33203301.9059181
60619.50133639,33203341.5829878
60619.50134797,33203285.6516704
60619.50135955,33203344.9604121
60619.50137113,33203306.0753574
60619.50138271,33203356.3820067
60619.50139429,33203277.204916
60619.50140587,33203328.2097949
60619.50141745,33203320.7610388
60619.50142902,33203330.0745077
60619.5014406,33203323.4508658
60619.50145218,33203336.2883367
60619.50146375,33203318.2832108
60619.50147533,33203359.3889561
60619.50148692,33203289.3920459
60619.50149849,33203333.5181008
60619.50151007,33203334.9797296
60619.50152165,33203331.3540173
60619.50153322,33203313.8464985
60619.5015448,33203311.3713951
60619.50155638,33203342.0879478
60619.50156795,33203351.1854124
60619.50157954,33203317.8847628
60619.50159111,33203332.0876379
60619.50160269,33203338.8093758
60619.50161428,33203324.5595236
60619.50162586,33203352.1008157
60619.50163744,33203322.5735226
60619.501649,33203328.1697054
60619.50166059,33203336.2858448
60619.50167217,33203316.9228659
60619.50168374,33203309.5811281
60619.50169532,33203350.7790317
60619.5017069,33203329.5871048
60619.50171847,33203301.8662415
60619.50173006,33203331.6503696
60619.50174164,33203375.2572394
60619.50175321,33203316.8788175
60619.50176479,33203337.7988186
60619.50177637,33203357.929183
60619.50178795,33203317.2858076
60619.50179952,33203318.0057497
60619.5018111,33203324.9992447
60619.50182268,33203348.2637739
60619.50183426,33203303.4291649
60619.50184584,33203340.3537665
60619.50185742,33203344.5696897
60619.50186899,33203317.7597161
60619.50188057,33203345.2293386
60619.50189215,33203341.0953188
60619.50190372,33203341.3065472
60619.50191531,33203289.9644422
60619.50192689,33203353.0186339
60619.50193846,33203344.2866582
60619.50195004,33203290.7646447
60619.50196162,33203319.4716329
60619.5019732,33203332.1691475
60619.50198478,33203344.0254927
60619.50199636,33203334.4898777
60619.50200794,33203302.4688873
60619.50201951,33203341.4293385
60619.50203109,33203345.2566709
60619.50204267,33203363.7584057
60619.50205424,33203274.6951475
60619.50206582,33203354.6071797
60619.5020774,33203353.7459154
60619.50208898,33203303.6128788
60619.50210056,33203305.8862819
60619.50211214,33203338.5800248
60619.50212371,33203322.7995414
60619.50213529,33203320.5457964
60619.50214688,33203328.2674189
60619.50215845,33203336.2090216
60619.50217003,33203277.8450298
60619.50218161,33203336.1580925
60619.50219319,33203356.6597061
60619.50220477,33203296.9801531
60619.50221635,33203343.8472376
60619.50222792,33203287.6009798
60619.5022395,33203359.0984344
60619.50225108,33203322.081439
60619.50226266,33203334.3015938
60619.50227423,33203317.9731636
60619.50228581,33203374.2024861
60619.50229739,33203315.799529
60619.50230897,33203296.1386309
60619.50232055,33203328.1524201
60619.50233213,33203326.4157028
60619.5023437,33203297.958435
60619.50235528,33203330.2101107
60619.50236686,33203360.5040894
60619.50237844,33203319.9713287
60619.50239002,33203332.3039741
60619.5024016,33203348.6463871
60619.50241317,33203300.4278145
60619.50242476,33203335.4939585
60619.50243633,33203354.963974
60619.50244791,33203325.0795803
60619.50245948,33203351.7887211
60619.50247107,33203328.7409286
60619.50248265,33203296.0764046
60619.50249422,33203326.2168465
60619.5025058,33203288.8213253
60619.50251738,33203355.0736732
60619.50252895,33203290.5238562
60619.50254054,33203340.5032682
60619.50255212,33203316.38062
60619.50256369,33203305.6965857
60619.50257527,33203306.7970533
60619.50258685,33203335.6249447
60619.50259843,33203304.7888298
60619.50261001,33203317.256073
60619.50262159,33203311.3925533
60619.50263317,33203323.2748299
60619.50264474,33203310.2460604
60619.50265632,33203320.9523449
60619.5026679,33203302.8116636
60619.50267947,33203332.6302929
60619.50269106,33203311.0187378
60619.50270263,33203324.551527
60619.50271421,33203295.922369
60619.50272579,33203313.55054
60619.50273737,33203318.9418697
60619.50274894,33203314.8613825
60619.50276052,33203317.0554419
60619.5027721,33203352.608633
60619.50278368,33203319.7169905
60619.50279526,33203330.8312483
60619.50280684,33203342.6154184
60619.50281842,33203323.5654554
60619.50282999,33203296.8647251
60619.50284157,33203371.8283463
60619.50285315,33203344.3910589
60619.50286473,33203285.1966801
60619.50287631,33203345.6270008
60619.50288789,33203317.5177889
60619.50289946,33203310.6622095
60619.50291104,33203313.1791153
60619.50292262,33203349.0977449
60619.50293419,33203327.458436
60619.50294578,33203337.0352421
60619.50295735,33203328.9074898
60619.50296893,33203369.6109123
60619.50298051,33203317.8057547
60619.50299209,33203317.8012314
60619.50300367,33203313.5413618
60619.50301525,33203369.7110023
60619.50302682,33203317.2770739
60619.50303841,33203322.7648887
60619.50304998,33203356.0484601
60619.50306156,33203309.6823463
60619.50307314,33203345.5756073
60619.50308471,33203334.295002
60619.50309629,33203319.0947351
60619.50310787,33203312.1049032
60619.50311945,33203338.230999
60619.50313103,33203330.9040299
60619.50314261,33203324.7625971
60619.50315418,33203330.6887159
60619.50316576,33203350.6766968
60619.50317734,33203283.420371
60619.50318892,33203311.824112
60619.5032005,33203336.0648269
60619.50321208,33203330.4866896
60619.50322365,33203337.0123653
60619.50323523,33203296.8912993
60619.50324681,33203359.3950701
60619.50325839,33203311.6924591
60619.50326996,33203313.1868725
60619.50328155,33203352.9500265
60619.50329313,33203336.5502462
60619.5033047,33203308.8458052
60619.50331628,33203331.3108358
60619.50332786,33203331.6973553
60619.50333943,33203302.0089502
60619.50335102,33203334.965147
60619.5033626,33203317.4162722
60619.50337418,33203340.676527
60619.50338575,33203328.4502116
60619.50339733,33203348.9835939
60619.50340891,33203329.6953907
60619.50342049,33203283.0010672
60619.50343207,33203350.8772192
60619.50344365,33203357.9004268
60619.50345522,33203289.2006922
60619.5034668,33203337.225956
60619.50347838,33203339.1505966
60619.50348995,33203315.0978346
60619.50350154,33203313.0922718
60619.50351311,33203325.6790495
60619.50352469,33203350.92413989
60619.50353627,33203292.7043238
60619.50354785,33203337.0812569
60619.50355942,33203323.0794954
60619.50357101,33203352.5402927
60619.50358258,33203295.5234824
60619.50359416,33203320.5251503
60619.50360574,33203319.1143818
60619.50361732,33203329.1527967
60619.50362889,33203340.4386082
60619.50364047,33203309.1012888
60619.50365205,33203328.7758798
60619.50366363,33203336.2371159
60619.5036752,33203328.6954393
60619.50368679,33203312.3575106
60619.50369837,33203317.7179756
60619.50370994,33203338.5262146
60619.50372152,33203301.4269657
60619.5037331,33203336.4377976
60619.50374468,33203305.1644745
60619.50375626,33203344.6366539
60619.50376784,33203333.4024038
60619.50377941,33203334.1742201
60619.50379099,33203337.6262588
60619.50380257,33203321.2436638
60619.50381415,33203305.8220949
60619.50382572,33203377.9676323
60619.50383731,33203326.9103689
60619.50384888,33203303.5895338
60619.50386046,33203361.3393879
60619.50387204,33203298.4250927
60619.50388362,33203370.9063025
60619.50389519,33203334.0993042
60619.50390678,33203288.0828447
60619.50391835,33203346.0505295
60619.50392993,33203313.3659382
60619.50394151,33203329.7506914
60619.50395309,33203328.8494206
60619.50396467,33203336.5735988
60619.50397624,33203347.0503302
60619.50398782,33203335.5719204
60619.5039994,33203346.8990507
60619.50401098,33203333.108139
60619.50402256,33203284.0869923
60619.50403413,33203369.6408844
60619.50404571,33203323.0057115
60619.50405729,33203334.7569609
60619.50406887,33203320.3905544
60619.50408044,33203337.3044119
60619.50409203,33203315.488801
60619.50410361,33203344.2735157
60619.50411518,33203288.6143093
60619.50412676,33203314.6872445
60619.50413834,33203355.9361143
60619.50414992,33203312.8845281
60619.50416149,33203324.591198
60619.50417307,33203330.9573917
60619.50418465,33203354.7435332
60619.50419623,33203314.4163332
60619.50420781,33203348.1227474
60619.50421939,33203337.3184385
60619.50423096,33203325.8673268
60619.50424254,33203331.906619
60619.50425412,33203307.3722277
60619.5042657,33203320.6157141
60619.50427729,33203334.4333019
60619.50428886,33203337.4475908
60619.50430043,33203306.0638809
60619.50431201,33203360.5489407
60619.5043236,33203304.2757549
60619.50433517,33203319.8343211
60619.50434675,33203359.9034862
60619.50435833,33203338.9211683
60619.50436991,33203284.332346
60619.50438148,33203337.8042612
60619.50439306,33203318.8213997
60619.50440464,33203320.6850958
60619.50441622,33203309.6071901
60619.5044278,33203343.8656168
60619.50443937,33203326.9169169
60619.50445095,33203341.0481166
60619.50446253,33203312.703763
60619.50447411,33203334.9340134
60619.50448568,33203274.9514828
60619.50449726,33203362.4565315
60619.50450884,33203293.3543186
60619.50452042,33203365.8442412
60619.504532,33203296.0923338
60619.50454358,33203324.3722438
60619.50455516,33203331.1726771
60619.50456673,33203299.5831213
60619.50457831,33203356.2953539
60619.50458989,33203308.600441
60619.50460147,33203342.3508424
60619.50461305,33203348.7179909
60619.50462463,33203312.6854172
60619.5046362,33203368.9204073
60619.50464779,33203273.824439
60619.50465936,33203325.4005423
60619.50467094,33203313.9622793
60619.50468252,33203353.8712807
60619.5046941,33203376.7131796
60619.50470567,33203294.2678108
60619.50471725,33203361.0420856
60619.50472883,33203313.8774519
60619.5047404,33203345.1934395
60619.50475199,33203297.4530373
60619.50476357,33203380.0855808
60619.50477515,33203337.2319584
60619.50478672,33203319.5857668
60619.5047983,33203328.5006285
60619.50480988,33203292.0536689
60619.50482145,33203377.5047264
60619.50483304,33203290.2784615
60619.50484461,33203348.0784349
60619.50485619,33203318.8587733
60619.50486777,33203298.9362297
60619.50487935,33203355.0702257
60619.50489092,33203337.9560051
60619.5049025,33203384.3123608
60619.50491408,33203287.4496421
60619.50492566,33203304.4028559
60619.50493724,33203334.5768557
60619.50494882,33203325.8430633
60619.5049604,33203316.3125839
