mjd,val
60620.2139125,19973650.9778123
60620.21392407,19973650.9761057
60620.21393566,19973650.9768371
60620.21394724,19973650.9773245
60620.21395881,19973650.9765935
60620.21397039,19973650.9768381
60620.21398197,19973650.9782996
60620.21399354,19973650.9756179
60620.21400512,19973650.9785438
60620.2140167,19973650.9756179
60620.21402828,19973650.9773249
60620.21403985,19973650.9768372
60620.21405144,19973650.9763503
60620.21406301,19973650.9785433
60620.21407459,19973650.9756178
60620.21408617,19973650.9765935
60620.21409775,19973650.9802509
60620.21410933,19973650.9743986
60620.21412091,19973650.977325
60620.21413249,19973650.9761056
60620.21414406,19973650.9739118
60620.21415564,19973650.9819574
60620.21416722,19973650.9762516
60620.21417879,19973650.9780555
60620.21419037,19973650.9724488
60620.21420196,19973650.9804945
60620.21421353,19973650.977325
60620.21422511,19973650.9782996
60620.21423669,19973650.9753747
60620.21424826,19973650.9763494
60620.21425984,19973650.9773245
60620.21427142,19973650.9763503
60620.214283,19973650.9768367
60620.21429458,19973650.979032
60620.21430615,19973650.9746427
60620.21431774,19973650.9775682
60620.21432931,19973650.9758625
60620.21434089,19973650.976594
60620.21435247,19973650.9782991
60620.21436404,19973650.9758625
60620.21437563,19973650.9785433
60620.2143872,19973650.9758625
60620.21439878,19973650.9763494
60620.21441036,19973650.9753747
60620.21442194,19973650.976593
60620.21443351,19973650.9787874
60620.2144451,19973650.9743991
60620.21445668,19973650.9770813
60620.21446826,19973650.9773245
60620.21447984,19973650.9770808
60620.21449141,19973650.9748869
60620.21450299,19973650.9761052
60620.21451457,19973650.9819574
60620.21452615,19973650.9731803
60620.21453773,19973650.9787874
60620.2145493,19973650.9768372
60620.21456088,19973650.976594
60620.21457246,19973650.9775686
60620.21458403,19973650.9758616
60620.21459562,19973650.9780559
60620.2146072,19973650.9770818
60620.21461877,19973650.9761052
60620.21463035,19973650.9761062
60620.21464193,19973650.9795193
60620.21465351,19973650.9775687
60620.21466509,19973650.9738125
60620.21467666,19973650.9780565
60620.21468825,19973650.9778127
60620.21469982,19973650.9761052
60620.2147114,19973650.9778128
60620.21472298,19973650.9743991
60620.21473455,19973650.9778123
60620.21474614,19973650.9765935
60620.21475771,19973650.9763493
60620.21476929,19973650.9783001
60620.21478087,19973650.9758621
60620.21479245,19973650.9741549
60620.21480402,19973650.9787884
60620.21481561,19973650.9787879
60620.21482719,19973650.9775686
60620.21483876,19973650.9768372
60620.21485034,19973650.975862
60620.21486191,19973650.9785442
60620.2148735,19973650.9770799
60620.21488508,19973650.9768381
60620.21489665,19973650.9739113
60620.21490823,19973650.9783001
60620.21491981,19973650.9770808
60620.21493139,19973650.9746432
60620.21494297,19973650.9773241
60620.21495454,19973650.9795198
60620.21496612,19973650.9778123
60620.2149777,19973650.9751305
60620.21498927,19973650.9741545
60620.21500086,19973650.9804945
60620.21501244,19973650.9763498
60620.21502401,19973650.9751306
60620.21503559,19973650.9768372
60620.21504717,19973650.9778127
60620.21505875,19973650.978056
60620.21507032,19973650.9773249
60620.21508191,19973650.9753738
60620.21509348,19973650.978301
60620.21510506,19973650.9782997
60620.21511664,19973650.9739108
60620.21512822,19973650.9768371
60620.21513979,19973650.9756184
60620.21515137,19973650.9778128
60620.21516295,19973650.9760079
60620.21517452,19973650.977324
60620.21518611,19973650.976594
60620.21519769,19973650.9741549
60620.21520926,19973650.9809823
60620.21522085,19973650.9748864
60620.21523242,19973650.9778123
60620.215244,19973650.9751311
60620.21525558,19973650.9802498
60620.21526717,19973650.9731803
60620.21527874,19973650.9797631
60620.21529032,19973650.9751305
60620.2153019,19973650.9783001
60620.21531348,19973650.976593
60620.21532505,19973650.9751301
60620.21533664,19973650.9765945
60620.21534821,19973650.9763493
60620.21535979,19973650.9800067
60620.21537137,19973650.9748869
60620.21538295,19973650.9780564
60620.21539453,19973650.9741545
60620.21540611,19973650.9787884
60620.21541769,19973650.977325
60620.21542926,19973650.9817137
60620.21544084,19973650.9817137
60620.21545242,19973650.9736681
60620.215464,19973650.9790311
60620.21547558,19973650.9741554
60620.21548716,19973650.9797626
60620.21549873,19973650.975131
60620.21551031,19973650.9780565
60620.21552189,19973650.9785437
60620.21553347,19973650.9719606
60620.21554504,19973650.9800062
60620.21555663,19973650.9773254
60620.2155682,19973650.9770804
60620.21557978,19973650.9731807
60620.21559136,19973650.9795185
60620.21560294,19973650.9761056
60620.21561451,19973650.9785443
60620.21562609,19973650.9778123
60620.21563767,19973650.9743995
60620.21564925,19973650.9790311
60620.21566083,19973650.9745446
60620.21567241,19973650.9765939
60620.21568399,19973650.9753738
60620.21569556,19973650.9790315
60620.21570715,19973650.9761067
60620.21571872,19973650.9800057
60620.21573029,19973650.9741554
60620.21574188,19973650.9783006
60620.21575346,19973650.9775682
60620.21576503,19973650.9763498
60620.21577661,19973650.9775682
60620.21578819,19973650.9775682
60620.21579976,19973650.9770808
60620.21581135,19973650.9770818
60620.21582293,19973650.9765925
60620.2158345,19973650.9787884
60620.21584608,19973650.9770813
60620.21585766,19973650.9770813
60620.21586924,19973650.97464219
60620.21588082,19973650.9790316
60620.2158924,19973650.9753747
60620.21590398,19973650.9753747
60620.21591555,19973650.9763494
60620.21592713,19973650.9783001
60620.21593871,19973650.9778127
60620.21595028,19973650.9756184
60620.21596186,19973650.9778123
60620.21597345,19973650.9790311
60620.21598502,19973650.9768371
60620.2159966,19973650.9758625
60620.21600818,19973650.9751306
60620.21601977,19973650.9741549
60620.21603133,19973650.9741549
60620.21604292,19973650.9768377
60620.21605449,19973650.9768377
60620.21606607,19973650.9768377
60620.21607765,19973650.9768371
60620.21608923,19973650.9783006
60620.2161008,19973650.9785437
60620.21611239,19973650.9765931
60620.21612396,19973650.9773249
60620.21613554,19973650.976594
60620.21614712,19973650.976594
60620.2161587,19973650.976738
60620.21617027,19973650.973424
60620.21618186,19973650.973424
60620.21619343,19973650.9787879
60620.21620501,19973650.9785433
60620.21621659,19973650.9785433
60620.21622817,19973650.97123
60620.21623975,19973650.9775686
60620.21625132,19973650.9792752
60620.2162629,19973650.9780565
60620.21627448,19973650.9748874
60620.21628606,19973650.9748874
60620.21629764,19973650.9783
60620.21630921,19973650.9758621
60620.21632079,19973650.9761052
60620.21633237,19973650.9787884
60620.21634395,19973650.9787884
60620.21635552,19973650.9734234
60620.21636711,19973650.9814697
60620.21637868,19973650.9734239
60620.21639026,19973650.9770799
60620.21640184,19973650.9768376
60620.21641342,19973650.9717169
60620.21642499,19973650.9717169
60620.21643658,19973650.980495
60620.21644816,19973650.9785437
60620.21645973,19973650.9770813
60620.21647131,19973650.9763494
60620.21648289,19973650.9763503
60620.21649447,19973650.9763503
60620.21650604,19973650.9787879
60620.21651763,19973650.9763493
60620.2165292,19973650.9763493
60620.21654078,19973650.9758616
60620.21655236,19973650.9848833
60620.21656394,19973650.9709859
60620.21657551,19973650.9780559
60620.21658709,19973650.9741555
60620.21659867,19973650.9748869
60620.21661025,19973650.9748869
60620.21662183,19973650.9790315
60620.21663341,19973650.9748869
60620.21664499,19973650.976594
60620.21665657,19973650.976594
60620.21666814,19973650.9789333
60620.21667972,19973650.9814692
60620.2166913,19973650.9814692
60620.21670288,19973650.9739112
60620.21671446,19973650.9765939
60620.21672603,19973650.9765939
60620.21673761,19973650.977325
60620.21674919,19973650.9748859
60620.21676076,19973650.9748859
60620.21677235,19973650.9785438
60620.21678393,19973650.9768376
60620.2167955,19973650.9768377
60620.21680708,19973650.9768377
60620.21681866,19973650.9792752
60620.21683024,19973650.9804945
60620.21684182,19973650.9804945
60620.2168534,19973650.973424
60620.21686498,19973650.9778128
60620.21687655,19973650.9778128
60620.21688813,19973650.9751301
60620.21689971,19973650.9756179
60620.21691128,19973650.9756179
60620.21692286,19973650.9785442
60620.21693445,19973650.980494
60620.21694602,19973650.980494
60620.2169576,19973650.975862
60620.21696918,19973650.9780574
60620.21698075,19973650.9765935
60620.21699233,19973650.9765935
60620.21700391,19973650.9765925
60620.21701549,19973650.9743982
60620.21702707,19973650.9743982
60620.21703865,19973650.9765935
60620.21705023,19973650.9804949
60620.21706181,19973650.9804949
60620.21707339,19973650.9756179
60620.21708496,19973650.9729367
60620.21709654,19973650.9729367
60620.21710812,19973650.980494
60620.2171197,19973650.9765939
60620.21713127,19973650.9775677
60620.21714285,19973650.9775677
60620.21715443,19973650.977714
60620.217166,19973650.977714
60620.21717758,19973650.9753757
60620.21718917,19973650.9768367
60620.21720074,19973650.9761057
60620.21721232,19973650.9761057
60620.2172239,19973650.9753742
60620.21723548,19973650.9768372
60620.21724706,19973650.9768372
60620.21725864,19973650.9770803
60620.21727021,19973650.9783006
60620.21728179,19973650.9753742
60620.21729337,19973650.9768366
60620.21730495,19973650.9785448
60620.21731652,19973650.9785448
60620.2173281,19973650.9751305
60620.21733969,19973650.9785438
60620.21735126,19973650.9748864
60620.21736284,19973650.977325
60620.21737442,19973650.977325
60620.21738599,19973650.979032
60620.21739757,19973650.9780565
60620.21740915,19973650.9780565
60620.21742073,19973650.9770803
60620.21743231,19973650.9778118
60620.21744389,19973650.9778118
60620.21745547,19973650.9748864
60620.21746705,19973650.9783001
60620.21747863,19973650.9743991
60620.2174902,19973650.9790311
60620.21750178,19973650.9790311
60620.21751336,19973650.9741559
60620.21752494,19973650.9790315
60620.21753651,19973650.9783005
60620.2175481,19973650.9783005
60620.21755967,19973650.976594
60620.21757125,19973650.9770809
60620.21758282,19973650.9770809
60620.21759441,19973650.9741554
60620.21760598,19973650.9778118
60620.21761757,19973650.9765935
60620.21762914,19973650.9765935
60620.21764072,19973650.9758625
60620.21765229,19973650.9767389
60620.21766388,19973650.9765935
60620.21767545,19973650.9765935
60620.21768703,19973650.9787875
60620.21769861,19973650.9758629
60620.21771018,19973650.9758629
60620.21772176,19973650.9761053
60620.21773334,19973650.9756178
60620.21774492,19973650.9756178
60620.21775649,19973650.9765935
60620.21776807,19973650.976593
60620.21777965,19973650.976593
60620.21779122,19973650.9792757
60620.21780281,19973650.9782996
60620.21781438,19973650.9746427
60620.21782597,19973650.9746427
60620.21783754,19973650.9792757
60620.21784912,19973650.9792757
60620.2178607,19973650.9775681
60620.21787228,19973650.9783001
60620.21788385,19973650.9765935
60620.21789543,19973650.9765935
60620.21790701,19973650.9783001
60620.21791859,19973650.9783001
60620.21793017,19973650.9753738
60620.21794174,19973650.9761066
60620.21795332,19973650.9756174
60620.2179649,19973650.9756174
60620.21797647,19973650.9783011
60620.21798806,19973650.9756179
60620.21799964,19973650.9756179
60620.21801122,19973650.9761052
60620.21802279,19973650.9761057
60620.21803437,19973650.9761057
60620.21804595,19973650.9768376
60620.21805753,19973650.9756184
60620.21806911,19973650.9756184
60620.21808069,19973650.9741549
60620.21809226,19973650.974886
60620.21810384,19973650.9765935
60620.21811542,19973650.9765935
60620.218127,19973650.9780564
60620.21813857,19973650.9765935
60620.21815015,19973650.9757638
60620.21816173,19973650.9756184
60620.21817331,19973650.9756184
60620.21818489,19973650.9790316
60620.21819646,19973650.9780564
60620.21820804,19973650.9780564
60620.21821962,19973650.9746427
60620.2182312,19973650.9770813
60620.21824277,19973650.9770813
60620.21825435,19973650.9765931
60620.21826594,19973650.9792757
60620.21827751,19973650.9743986
60620.21828909,19973650.9743986
60620.21830067,19973650.9751301
60620.21831224,19973650.9748873
60620.21832382,19973650.978056
60620.2183354,19973650.978056
60620.21834697,19973650.9807377
60620.21835856,19973650.9807377
60620.21837013,19973650.977325
60620.21838171,19973650.9768367
60620.21839329,19973650.9780569
60620.21840487,19973650.9780569
60620.21841645,19973650.9765926
60620.21842803,19973650.9765926
60620.21843961,19973650.9778132
60620.21845118,19973650.9778128
60620.21846276,19973650.9782996
60620.21847434,19973650.9748869
60620.21848592,19973650.9780555
60620.21849749,19973650.9758635
60620.21850907,19973650.9758635
60620.21852065,19973650.9768372
60620.21853222,19973650.9768376
60620.21854381,19973650.9768376
60620.21855538,19973650.9783001
60620.21856696,19973650.9763503
60620.21857854,19973650.9763503
60620.21859012,19973650.9756175
60620.2186017,19973650.9761057
60620.21861328,19973650.9778132
60620.21862485,19973650.9778132
60620.21863644,19973650.9758611
60620.21864801,19973650.9760079
60620.21865959,19973650.9712281
60620.21867117,19973650.9712281
60620.21868274,19973650.9834214
60620.21869432,19973650.9783001
60620.2187059,19973650.9763493
60620.21871748,19973650.9763493
60620.21872906,19973650.9765935
60620.21874064,19973650.9739113
60620.21875221,19973650.9783001
60620.21876379,19973650.9783001
60620.21877537,19973650.9783001
60620.21878695,19973650.9768376
60620.21879853,19973650.976593
60620.21881011,19973650.976593
60620.21882169,19973650.9785442
60620.21883326,19973650.9756179
60620.21884484,19973650.9756179
60620.21885642,19973650.9780574
60620.21886799,19973650.9773245
60620.21887958,19973650.9746427
60620.21889115,19973650.9746427
60620.21890273,19973650.9731803
60620.21891431,19973650.9753742
60620.21892589,19973650.9797626
60620.21893746,19973650.9797626
60620.21894904,19973650.9756183
60620.21896062,19973650.976593
60620.21897219,19973650.9773245
60620.21898378,19973650.9780564
60620.21899536,19973650.9739118
60620.21900693,19973650.9739118
60620.21901851,19973650.9768367
60620.21903009,19973650.9756193
60620.21904167,19973650.9756193
60620.21905325,19973650.9773255
60620.21906483,19973650.9770808
60620.21907641,19973650.9751296
60620.21908798,19973650.9787874
60620.21909956,19973650.9775701
60620.21911114,19973650.977324
60620.21912271,19973650.9748864
60620.21913429,19973650.9770813
60620.21914587,19973650.9748869
60620.21915745,19973650.9789329
60620.21916903,19973650.979032
60620.21918061,19973650.9768372
60620.21919219,19973650.9768372
60620.21920376,19973650.9768372
60620.21921534,19973650.9765935
60620.21922692,19973650.9783001
60620.2192385,19973650.9783001
60620.21925008,19973650.9775682
60620.21926166,19973650.9768376
60620.21927323,19973650.9783006
60620.21928481,19973650.9761052
60620.21929639,19973650.9763498
60620.21930796,19973650.9751306
60620.21931955,19973650.9785437
60620.21933113,19973650.9761057
60620.2193427,19973650.9809828
60620.21935428,19973650.9809828
60620.21936586,19973650.976594
60620.21937744,19973650.9763489
60620.21938902,19973650.9770813
60620.2194006,19973650.9768371
60620.21941217,19973650.9768371
60620.21942376,19973650.9753738
60620.21943533,19973650.9800071
60620.21944691,19973650.9758621
60620.21945848,19973650.9756179
60620.21947007,19973650.9775681
60620.21948165,19973650.9775681
60620.21949322,19973650.9756179
60620.2195048,19973650.9787874
60620.21951638,19973650.9741554
60620.21952795,19973650.9785433
60620.21953954,19973650.9761066
60620.21955111,19973650.9761066
60620.21956269,19973650.9753733
60620.21957427,19973650.9748874
60620.21958585,19973650.9800067
60620.21959743,19973650.9800067
60620.21960901,19973650.973424
60620.21962059,19973650.979763
60620.21963217,19973650.9775691
60620.21964373,19973650.974886
60620.21965532,19973650.9791775
60620.2196669,19973650.9791775
60620.21967847,19973650.9778118
60620.21969005,19973650.9751301
60620.21970163,19973650.9783006
60620.2197132,19973650.9731802
60620.21972479,19973650.9785438
60620.21973636,19973650.9785438
60620.21974794,19973650.976593
60620.21975952,19973650.9792747
60620.2197711,19973650.9792747
60620.21978268,19973650.9778123
60620.21979426,19973650.9778127
60620.21980584,19973650.9746423
60620.21981741,19973650.9765935
60620.21982899,19973650.979032
60620.21984057,19973650.9770804
60620.21985215,19973650.9768376
60620.21986372,19973650.9790321
60620.2198753,19973650.975861
60620.21988688,19973650.9763503
60620.21989846,19973650.9768367
60620.21991004,19973650.9785438
60620.21992162,19973650.9785438
60620.21993319,19973650.9773244
60620.21994477,19973650.9761057
60620.21995635,19973650.9761057
60620.21996793,19973650.9743986
60620.21997951,19973650.978301
60620.21999109,19973650.9768367
60620.22000267,19973650.9780564
60620.22001425,19973650.9748864
60620.22002583,19973650.9773245
60620.2200374,19973650.976594
60620.22004897,19973650.9792757
60620.22006056,19973650.9753737
60620.22007214,19973650.9768382
60620.22008371,19973650.977324
60620.22009529,19973650.9780564
60620.22010687,19973650.9768367
60620.22011844,19973650.9761061
60620.22013003,19973650.9758621
60620.2201416,19973650.9751301
60620.22015318,19973650.9796648
60620.22016476,19973650.975131
60620.22017634,19973650.9768367
60620.22018791,19973650.9753747
60620.22019949,19973650.9780559
60620.22021108,19973650.9761062
60620.22022265,19973650.9783001
60620.22023423,19973650.9731803
60620.22024581,19973650.9797625
60620.22025739,19973650.9751301
60620.22026896,19973650.9775686
60620.22028055,19973650.9765935
60620.22029212,19973650.9785443
60620.22030369,19973650.9743986
60620.22031528,19973650.979032
60620.22032686,19973650.9768372
60620.22033843,19973650.9765935
60620.22035001,19973650.9761047
60620.22036159,19973650.9778128
60620.22037317,19973650.9787884
60620.22038474,19973650.9787884
60620.22039633,19973650.9741549
60620.2204079,19973650.9773245
60620.22041948,19973650.9765934
60620.22043106,19973650.9770809
60620.22044264,19973650.9773249
60620.22045421,19973650.9756179
60620.2204658,19973650.9780569
60620.22047737,19973650.9768372
60620.22048895,19973650.9773245
60620.22050053,19973650.9761061
60620.22051211,19973650.9773245
60620.22052368,19973650.9748869
60620.22053526,19973650.9775686
60620.22054684,19973650.9770809
60620.22055841,19973650.9770808
60620.22057,19973650.9770808
60620.22058158,19973650.9780574
60620.22059316,19973650.9802494
60620.22060474,19973650.975862
60620.22061632,19973650.9743996
60620.22062789,19973650.9765925
60620.22063947,19973650.9770818
60620.22065105,19973650.9767385
60620.22066263,19973650.9770808
60620.2206742,19973650.9765935
60620.22068578,19973650.9775686
60620.22069736,19973650.9770813
60620.22070893,19973650.975862
60620.22072052,19973650.9778123
60620.2207321,19973650.9778128
60620.22074367,19973650.9741549
60620.22075525,19973650.9778123
60620.22076683,19973650.977325
60620.22077841,19973650.9765935
60620.22078999,19973650.9804945
60620.22080157,19973650.9758615
60620.22081314,19973650.9741555
60620.22082472,19973650.9787879
60620.2208363,19973650.9770813
60620.22084788,19973650.9765925
60620.22085945,19973650.975862
60620.22087104,19973650.976594
60620.22088265,19973650.9782991
60620.22089419,19973650.9751311
60620.22090577,19973650.9792757
60620.22091735,19973650.9756183
60620.22092892,19973650.9775682
60620.22094051,19973650.975862
60620.22095209,19973650.9756179
60620.22096366,19973650.9792757
60620.22097525,19973650.9748864
60620.22098682,19973650.9770813
60620.2209984,19973650.9775682
60620.22100998,19973650.9751305
60620.22102156,19973650.9809819
60620.22103314,19973650.9734244
60620.22104471,19973650.9773245
60620.22105629,19973650.9783001
60620.22106787,19973650.9761057
60620.22107944,19973650.9739103
60620.22109103,19973650.9792766
60620.22110261,19973650.9773245
60620.22111418,19973650.9763499
60620.22112576,19973650.9782996
60620.22113734,19973650.9724488
60620.22114891,19973650.9795198
60620.2211605,19973650.9772263
60620.22117208,19973650.9765935
60620.22118365,19973650.9765935
60620.22119523,19973650.9778123
60620.22120681,19973650.9763498
60620.22121839,19973650.976593
60620.22122997,19973650.9782997
60620.22124154,19973650.9763507
60620.22125313,19973650.9743986
60620.2212647,19973650.9761053
60620.22127628,19973650.9792752
60620.22128786,19973650.9765935
60620.22129943,19973650.9753747
60620.22131102,19973650.9775681
60620.22132259,19973650.9785452
60620.22133416,19973650.9751296
60620.22134575,19973650.9790316
60620.22135733,19973650.9746427
60620.22136891,19973650.978056
60620.22138048,19973650.9765935
60620.22139207,19973650.9765935
60620.22140364,19973650.9785437
60620.22141522,19973650.9743991
60620.2214268,19973650.9768377
60620.22143838,19973650.9770803
60620.22144995,19973650.9809828
60620.22146154,19973650.9734235
60620.22147312,19973650.9783005
60620.22148469,19973650.9751296
60620.22149627,19973650.9770818
60620.22150785,19973650.9743982
60620.22151942,19973650.9792757
60620.22153101,19973650.9773254
60620.22154258,19973650.9770803
60620.22155416,19973650.974155
60620.22156574,19973650.9802513
60620.22157732,19973650.9756184
60620.2215889,19973650.976592
60620.22160048,19973650.9778133
60620.22161205,19973650.9768362
60620.22162363,19973650.9756193
60620.22163521,19973650.9768372
60620.22164679,19973650.9768376
60620.22165837,19973650.9777136
60620.22166994,19973650.9748869
60620.22168153,19973650.9768376
60620.2216931,19973650.9768367
60620.22170467,19973650.9770808
60620.22171626,19973650.9768372
60620.22172784,19973650.9778123
60620.22173941,19973650.9763493
60620.22175099,19973650.9765935
60620.22176257,19973650.9783006
60620.22177415,19973650.9748864
60620.22178573,19973650.977325
60620.22179731,19973650.9783001
60620.22180889,19973650.9775691
60620.22182046,19973650.9753732
60620.22183204,19973650.9753757
60620.22184362,19973650.9792747
60620.22185519,19973650.9758616
60620.22186678,19973650.9780564
60620.22187835,19973650.9763489
60620.22188993,19973650.9768376
60620.22190151,19973650.9753747
60620.22191309,19973650.9782996
60620.22192466,19973650.9739118
60620.22193624,19973650.9802508
60620.22194782,19973650.9763494
60620.2219594,19973650.9792757
60620.22197098,19973650.9758615
60620.22198256,19973650.9761062
60620.22199414,19973650.9785438
60620.22200571,19973650.9756174
60620.2220173,19973650.9775691
60620.22202887,19973650.9743991
60620.22204045,19973650.9792752
60620.22205203,19973650.9768376
60620.22206361,19973650.9746428
60620.22207518,19973650.9778123
60620.22208677,19973650.9768367
60620.22209834,19973650.9763498
60620.22210991,19973650.9756188
60620.2221215,19973650.9802504
60620.22213308,19973650.9746427
60620.22214465,19973650.9770813
60620.22215623,19973650.9772253
60620.22216781,19973650.9778133
60620.22217939,19973650.9761057
60620.22219097,19973650.9753742
60620.22220255,19973650.9763493
60620.22221413,19973650.9761057
60620.2222257,19973650.9778128
60620.22223728,19973650.9787874
60620.22224886,19973650.9753742
60620.22226043,19973650.9780565
60620.22227201,19973650.9758615
60620.22228359,19973650.9744001
60620.22229517,19973650.9768367
60620.22230675,19973650.9756183
60620.22231833,19973650.9790316
60620.2223299,19973650.9780559
60620.22234148,19973650.9770813
60620.22235306,19973650.9756174
60620.22236464,19973650.9758625
60620.22237622,19973650.9758621
60620.2223878,19973650.9785442
60620.22239938,19973650.9753742
60620.22241097,19973650.9802504
60620.22242253,19973650.9780564
60620.22243411,19973650.9761057
60620.22244568,19973650.9739113
60620.22245726,19973650.9800062
60620.22246884,19973650.9751315
60620.22248042,19973650.9782996
60620.222492,19973650.9775691
60620.22250358,19973650.9751306
60620.22251515,19973650.9787865
60620.22252674,19973650.9744
60620.22253831,19973650.9778123
60620.22254989,19973650.9785428
60620.22256147,19973650.9763508
60620.22257305,19973650.976593
60620.22258463,19973650.9763498
60620.22259621,19973650.9758616
60620.22260778,19973650.9775686
60620.22261936,19973650.9763498
60620.22263094,19973650.9751306
60620.22264252,19973650.9800072
60620.2226541,19973650.975275
60620.22266567,19973650.9787884
60620.22267726,19973650.9770808
60620.22268883,19973650.9758625
60620.22270041,19973650.979763
60620.22271199,19973650.9743982
60620.22272357,19973650.9768376
60620.22273514,19973650.9778118
60620.22274672,19973650.9770818
60620.2227583,19973650.9761062
60620.22276988,19973650.9765925
60620.22278146,19973650.9751301
60620.22279304,19973650.9787884
60620.22280462,19973650.9756179
60620.22281619,19973650.9778127
60620.22282777,19973650.9753742
60620.22283935,19973650.9787875
60620.22285092,19973650.9741554
60620.22286251,19973650.9795194
60620.22287409,19973650.9756174
60620.22288566,19973650.9775691
60620.22289724,19973650.9751301
60620.22290882,19973650.9778132
60620.22292039,19973650.9800067
60620.22293198,19973650.9739113
60620.22294356,19973650.9756174
60620.22295513,19973650.976594
60620.22296671,19973650.9802503
60620.22297829,19973650.9739118
60620.22298987,19973650.9780564
60620.22300144,19973650.9756179
60620.22301303,19973650.9790311
60620.2230246,19973650.9761062
60620.22303618,19973650.9761056
60620.22304776,19973650.9756179
60620.22305934,19973650.9800067
60620.22307091,19973650.9736676
60620.22308249,19973650.9775691
60620.22309407,19973650.9761057
60620.22310565,19973650.9792753
60620.22311723,19973650.9743991
60620.22312881,19973650.9792752
60620.22314038,19973650.9778127
60620.22315196,19973650.9761057
60620.22316354,19973650.9762512
60620.22317512,19973650.9756178
60620.2231867,19973650.9783001
60620.22319828,19973650.9763494
60620.22320986,19973650.9746437
60620.22322143,19973650.9790306
60620.22323301,19973650.977325
60620.22324459,19973650.9787879
60620.22325616,19973650.9731803
60620.22326775,19973650.9773245
60620.22327933,19973650.9756183
60620.2232909,19973650.9783001
60620.22330248,19973650.9790316
60620.22331406,19973650.9743991
60620.22332564,19973650.9756183
60620.22333722,19973650.9795189
60620.2233488,19973650.9748864
60620.22336037,19973650.9783006
60620.22337195,19973650.9751301
60620.22338353,19973650.9773249
60620.22339511,19973650.977325
60620.22340668,19973650.9775686
60620.22341826,19973650.9783001
60620.22342985,19973650.9751301
60620.22344142,19973650.9770813
60620.223453,19973650.9748869
60620.22346458,19973650.978787
60620.22347615,19973650.9765939
60620.22348773,19973650.975862
60620.22349931,19973650.9778123
60620.22351088,19973650.9780565
60620.22352247,19973650.975862
60620.22353405,19973650.976593
60620.22354563,19973650.9783001
60620.2235572,19973650.971961
60620.22356878,19973650.9780565
60620.22358036,19973650.9787874
60620.22359193,19973650.9758625
60620.22360351,19973650.975131
60620.22361509,19973650.9787874
60620.22362667,19973650.9773245
60620.22363825,19973650.9763489
60620.22364983,19973650.9763498
60620.2236614,19973650.9769826
60620.22367299,19973650.9761062
60620.22368456,19973650.9768372
60620.22369614,19973650.9768371
60620.22370772,19973650.9751306
60620.2237193,19973650.9787874
60620.22373088,19973650.9756184
60620.22374245,19973650.9790315
60620.22375403,19973650.9748864
60620.22376561,19973650.9792748
60620.22377718,19973650.9748869
60620.22378877,19973650.9770813
60620.22380035,19973650.9780564
60620.22381192,19973650.9761062
60620.2238235,19973650.9778118
60620.22383508,19973650.9768376
60620.22384665,19973650.978787
60620.22385824,19973650.9712295
60620.22386982,19973650.9787879
60620.22388139,19973650.9778128
60620.22389297,19973650.9790316
60620.22390455,19973650.9768371
60620.22391613,19973650.9753747
60620.22392771,19973650.9758611
60620.22393929,19973650.9780569
60620.22395087,19973650.9780559
60620.22396244,19973650.9765935
60620.22397402,19973650.9743996
60620.2239856,19973650.9770808
60620.22399718,19973650.9756179
60620.22400876,19973650.976593
60620.22402034,19973650.9819575
60620.22403191,19973650.9751305
60620.22404349,19973650.9756184
60620.22405507,19973650.9756179
60620.22406664,19973650.9765944
60620.22407823,19973650.9770799
60620.22408981,19973650.9780559
60620.22410138,19973650.9780569
60620.22411296,19973650.974155
60620.22412454,19973650.9783006
60620.22413612,19973650.9770808
60620.2241477,19973650.973423
60620.22415927,19973650.9779582
60620.22417085,19973650.9787879
60620.22418243,19973650.9753752
60620.22419401,19973650.975861
60620.22420559,19973650.9768372
60620.22421716,19973650.976593
60620.22422875,19973650.975862
60620.22424032,19973650.9773255
60620.2242519,19973650.9795194
60620.22426348,19973650.9751305
60620.22427506,19973650.980494
60620.22428663,19973650.9736677
60620.22429821,19973650.9758615
60620.22430979,19973650.976594
60620.22432137,19973650.9763493
60620.22433295,19973650.9787875
60620.22434453,19973650.9773244
60620.22435611,19973650.976594
60620.22436768,19973650.9753747
60620.22437927,19973650.9785433
60620.22439084,19973650.9761062
60620.22440242,19973650.9763498
60620.22441399,19973650.9768371
60620.22442558,19973650.9775682
60620.22443715,19973650.9761062
60620.22444873,19973650.9763493
60620.22446031,19973650.9775682
60620.22447188,19973650.9761061
60620.22448347,19973650.9780565
60620.22449504,19973650.9783001
60620.22450662,19973650.9753737
60620.2245182,19973650.9768381
60620.22452978,19973650.9785438
60620.22454136,19973650.9758615
60620.22455294,19973650.975862
60620.22456452,19973650.9807377
60620.2245761,19973650.9729367
60620.22458767,19973650.9763493
60620.22459925,19973650.9804945
60620.22461082,19973650.9722047
60620.2246224,19973650.9787879
60620.22463398,19973650.9765935
60620.22464556,19973650.9758611
60620.22465714,19973650.9779582
60620.22466872,19973650.9770813
60620.2246803,19973650.9748864
60620.22469187,19973650.9778128
60620.22470345,19973650.9778127
60620.22471503,19973650.9746423
60620.22472661,19973650.9797635
60620.22473819,19973650.9736672
60620.22474976,19973650.9770812
60620.22476135,19973650.9775687
60620.22477292,19973650.9756179
